time_UTC,az_deg,el_deg,az_rate_deg_s,el_rate_deg_s,slant_range_km,range_rate_km_s
2026-04-06 04:56:50.814,205.396057,10.40473,0.003505925925925926,-0.0012114351851851852,380186.0437414074,0.7223695
2026-04-06 04:57:50.814,205.609743,10.332334,0.003502546296296296,-0.0012208796296296295,380229.41005778534,0.7232951
2026-04-06 04:58:50.814,205.823174,10.259382,0.003499166666666667,-0.001230324074074074,380272.8318285979,0.7242182
2026-04-06 04:59:50.814,206.036348,10.185877,0.0034957870370370373,-0.0012397685185185185,380316.30890125537,0.7251387
2026-04-06 05:00:50.814,206.249265,10.111819,0.003492361111111111,-0.0012491203703703703,380359.8411246639,0.7260566
2026-04-06 05:01:50.814,206.461923,10.037212,0.003488888888888889,-0.0012584722222222222,380403.4283402496,0.7269719
2026-04-06 05:02:50.814,206.674322,9.962058,0.0034854629629629628,-0.0012678240740740742,380447.0703939268,0.7278846
2026-04-06 05:03:50.814,206.886461,9.886358,0.0034819444444444446,-0.0012771296296296296,380490.76712712174,0.7287947
2026-04-06 05:04:50.814,207.098338,9.810114,0.003478472222222222,-0.001286388888888889,380534.51837976463,0.7297022
2026-04-06 05:05:50.814,207.309953,9.733329,0.0034749537037037036,-0.001295601851851852,380578.32399477775,0.7306069
2026-04-06 05:06:50.814,207.521305,9.656006,0.0034714351851851855,-0.0013048148148148146,380622.1838046116,0.7315089
2026-04-06 05:07:50.814,207.732392,9.578145,0.00346787037037037,-0.0013139814814814815,380666.09765368415,0.7324082
2026-04-06 05:08:50.814,207.943215,9.499749,0.0034643055555555555,-0.0013231481481481482,380710.06536995806,0.7333048
2026-04-06 05:09:50.814,208.153771,9.42082,0.003460694444444444,-0.0013322685185185184,380754.0867978515,0.7341986
2026-04-06 05:10:50.814,208.364061,9.341362,0.0034571296296296294,-0.0013413425925925928,380798.1617623349,0.7350896
2026-04-06 05:11:50.814,208.574084,9.261375,0.0034535185185185185,-0.0013504166666666666,380842.29009885056,0.7359778
2026-04-06 05:12:50.814,208.783838,9.180862,0.003449861111111111,-0.0013594444444444444,380886.47164284094,0.7368632
2026-04-06 05:13:50.814,208.993323,9.099825,0.0034462037037037035,-0.001368425925925926,380930.7062192765,0.7377458
2026-04-06 05:14:50.814,209.202539,9.018268,0.0034425462962962964,-0.0013774074074074073,380974.9936621035,0.7386255
2026-04-06 05:15:50.814,209.411484,8.936191,0.0034388425925925923,-0.0013863425925925924,381019.33379778854,0.7395023
2026-04-06 05:16:50.814,209.620158,8.853598,0.003435185185185185,-0.0013952314814814815,381063.7264468142,0.7403762
2026-04-06 05:17:50.814,209.82856,8.77049,0.0034314351851851854,-0.0014041203703703705,381108.17144312675,0.7412472
2026-04-06 05:18:50.814,210.03669,8.686871,0.0034277314814814813,-0.0014129629629629629,381152.6686057127,0.7421153
2026-04-06 05:19:50.814,210.244547,8.602743,0.003423981481481482,-0.0014217592592592593,381197.2177625347,0.7429805
2026-04-06 05:20:50.814,210.45213,8.518107,0.0034202314814814816,-0.0014305555555555556,381241.8187340752,0.7438426
2026-04-06 05:21:50.814,210.659438,8.432968,0.0034164814814814817,-0.0014393055555555554,381286.4713423127,0.7447017
2026-04-06 05:22:50.814,210.866473,8.347326,0.0034126851851851853,-0.0014480092592592591,381331.17540174583,0.7455579
2026-04-06 05:23:50.814,211.073231,8.261185,0.0034088888888888893,-0.0014567129629629628,381375.93073285714,0.746411
2026-04-06 05:24:50.814,211.279714,8.174548,0.003405046296296296,-0.0014653703703703704,381420.7371576253,0.747261
2026-04-06 05:25:50.814,211.485921,8.087416,0.0034012499999999998,-0.0014739814814814815,381465.5944875569,0.748108
2026-04-06 05:26:50.814,211.691851,7.999793,0.0033974074074074076,-0.0014825925925925926,381510.5025356546,0.7489518
2026-04-06 05:27:50.814,211.897504,7.911682,0.0033935648148148145,-0.0014911574074074072,381555.46111940895,0.7497926
2026-04-06 05:28:50.814,212.10288,7.823084,0.0033896759259259258,-0.001499675925925926,381600.47005331866,0.7506302
2026-04-06 05:29:50.814,212.307977,7.734003,0.0033858333333333336,-0.0015081944444444444,381645.52914440254,0.7514647
2026-04-06 05:30:50.814,212.512796,7.644443,0.0033819444444444444,-0.0015166666666666668,381690.63820566307,0.752296
2026-04-06 05:31:50.814,212.717337,7.554404,0.003378009259259259,-0.0015250925925925926,381735.7970456151,0.7531242
2026-04-06 05:32:50.814,212.921598,7.463891,0.00337412037037037,-0.0015335185185185185,381781.00547277334,0.7539491
2026-04-06 05:33:50.814,213.12558,7.372907,0.0033701851851851853,-0.0015418981481481481,381826.2632971485,0.7547708
2026-04-06 05:34:50.814,213.329283,7.281454,0.00336625,-0.0015502314814814816,381871.57032276737,0.7555893
2026-04-06 05:35:50.814,213.532706,7.189536,0.003362314814814815,-0.0015585185185185185,381916.9263536567,0.7564044
2026-04-06 05:36:50.814,213.735848,7.097155,0.0033583333333333334,-0.0015668055555555557,381962.33118935535,0.7572163
2026-04-06 05:37:50.814,213.938711,7.004315,0.003354398148148148,-0.0015750462962962962,382007.7846368821,0.7580249
2026-04-06 05:38:50.814,214.141293,6.91102,0.003350416666666667,-0.0015832870370370371,382053.28649876773,0.7588302
2026-04-06 05:39:50.814,214.343594,6.817272,0.0033464351851851854,-0.0015914814814814815,382098.83657155914,0.7596321
2026-04-06 05:40:50.814,214.545614,6.723074,0.0033424074074074077,-0.0015996296296296294,382144.43465629127,0.7604307
2026-04-06 05:41:50.814,214.747354,6.628432,0.003338425925925926,-0.0016077314814814815,382190.0805480148,0.7612259
2026-04-06 05:42:50.814,214.948812,6.533347,0.0033343981481481484,-0.0016158333333333333,382235.7740507567,0.7620177
2026-04-06 05:43:50.814,215.14999,6.437824,0.0033303703703703703,-0.001623888888888889,382281.51495508,0.7628061
2026-04-06 05:44:50.814,215.350886,6.341866,0.0033263425925925925,-0.0016318981481481482,382327.3030575314,0.7635911
2026-04-06 05:45:50.814,215.551501,6.245477,0.0033222685185185187,-0.0016399074074074074,382373.138151666,0.7643727
2026-04-06 05:46:50.814,215.751834,6.148661,0.0033181944444444444,-0.0016478703703703703,382419.0200295427,0.7651507
2026-04-06 05:47:50.814,215.951886,6.051423,0.0033141666666666666,-0.001655787037037037,382464.9484862124,0.7659253
2026-04-06 05:48:50.814,216.151657,5.953766,0.0033100925925925928,-0.0016637037037037037,382510.9233122381,0.7666965
2026-04-06 05:49:50.814,216.351147,5.855694,0.0033060185185185185,-0.001671574074074074,382556.94428771094,0.7674639
2026-04-06 05:50:50.814,216.550356,5.757213,0.0033018981481481484,-0.0016793981481481482,382603.01120917784,0.768228
2026-04-06 05:51:50.814,216.749283,5.658326,0.003297824074074074,-0.001687175925925926,382649.12386420975,0.7689885
2026-04-06 05:52:50.814,216.947929,5.559038,0.003293703703703704,-0.0016949537037037037,382695.2820388818,0.7697455
2026-04-06 05:53:50.814,217.146295,5.459355,0.003289583333333333,-0.0017026851851851851,382741.4855207649,0.7704989
2026-04-06 05:54:50.814,217.344379,5.35928,0.0032854629629629627,-0.0017104166666666665,382787.73409294226,0.7712486
2026-04-06 05:55:50.814,217.542183,5.25882,0.0032813425925925926,-0.001718101851851852,382834.0275414888,0.7719948
2026-04-06 05:56:50.814,217.739706,5.15798,0.003277222222222222,-0.0017257407407407406,382880.3656435039,0.7727373
2026-04-06 05:57:50.814,217.936949,5.056765,0.0032731018518518517,-0.0017333333333333333,382926.74818655837,0.7734762
2026-04-06 05:58:50.814,218.133912,4.955181,0.0032689351851851855,-0.001740925925925926,382973.1749492474,0.7742114
2026-04-06 05:59:50.814,218.330596,4.853235,0.003264768518518519,-0.0017484722222222222,383019.6457116622,0.774943
2026-04-06 06:00:50.814,218.526999,4.750932,0.0032606018518518518,-0.0017559722222222224,383066.1602538939,0.7756708
2026-04-06 06:01:50.814,218.723123,4.648279,0.0032564814814814813,-0.0017634722222222223,383112.7183470577,0.7763949
2026-04-06 06:02:50.814,218.918968,4.545284,0.0032522685185185185,-0.0017709259259259258,383159.3197742367,0.7771153
2026-04-06 06:03:50.814,219.114534,4.441952,0.003248101851851852,-0.0017783333333333334,383205.9643095381,0.777832
2026-04-06 06:04:50.814,219.309822,4.338292,0.003243935185185185,-0.0017856944444444444,383252.6517225812,0.7785448
2026-04-06 06:05:50.814,219.504832,4.234312,0.003239768518518518,-0.0017930555555555555,383299.38179495314,0.7792539
2026-04-06 06:06:50.814,219.699563,4.13002,0.0032355555555555553,-0.0018003703703703704,383346.15429328114,0.7799592
2026-04-06 06:07:50.814,219.894018,4.025425,0.0032313425925925925,-0.001807685185185185,383392.9689931685,0.7806607
2026-04-06 06:08:50.814,220.088195,3.920535,0.0032271759259259263,-0.0018149537037037036,383439.8256657305,0.7813584
2026-04-06 06:09:50.814,220.282096,3.815361,0.0032229629629629626,-0.0018221759259259259,383486.7240790903,0.7820522
2026-04-06 06:10:50.814,220.47572,3.709912,0.00321875,-0.0018293518518518518,383533.66400286736,0.7827422
2026-04-06 06:11:50.814,220.669069,3.6042,0.003214537037037037,-0.0018365277777777776,383580.6452081768,0.7834283
2026-04-06 06:12:50.814,220.862143,3.498235,0.0032103240740740738,-0.0018436574074074076,383627.667455662,0.7841105
